review_id,order_id,customer_id,restaurant_id,rating,review_text,review_timestamp
82375,52674,10504,20460,2,Food was not fresh,2026-02-10 05:30:19
82376,52675,14149,20202,3,Average experience,2026-01-19 22:01:21
82377,52678,14714,20081,2,Very disappointing experience,2026-03-27 08:12:33
82378,52679,11195,20349,4,Food was fresh and tasty,2025-10-11 04:58:09
82379,52680,13218,20002,5,Really enjoyed the meal,2026-06-15 12:20:21
82380,52681,11339,20019,5,Food was fresh and tasty,2026-03-27 09:10:53
82381,52682,11356,20282,4,Excellent service and quick delivery,2026-04-08 16:46:20
82382,52683,14963,20361,2,Not happy with the service,2026-05-11 13:56:21
82383,52684,14460,20332,5,Very satisfied with my order,2026-07-14 22:46:46
82384,52685,10086,20351,3,Nothing special but acceptable,2025-08-19 01:19:05
82385,52686,12507,20438,3,Delivery was okay,2025-12-25 23:26:30
82386,52687,11838,20416,3,Delivery was okay,2025-09-14 21:30:33
82387,52688,11201,20478,4,Very good food and packaging,2025-11-19 15:09:13
82388,52689,12444,20487,5,Amazing food and fast delivery,2026-06-06 04:47:16
82389,52690,12648,20401,4,Really enjoyed the meal,2025-08-03 03:13:55
82390,52691,14667,20228,5,Food was fresh and tasty,2026-05-08 16:58:21
82391,52692,13381,20263,4,Great experience and delicious food,2026-01-24 13:21:17
82392,52693,13396,20365,3,It was an okay meal,2025-12-27 13:41:40
82393,52694,14453,20483,4,Great experience and delicious food,2026-03-11 16:32:33
82394,52695,11727,20273,5,Great experience and delicious food,2026-03-17 21:53:00
82395,52696,11565,20473,2,Food quality was poor,2026-02-07 22:13:36
82396,52697,11887,20102,5,Amazing food and fast delivery,2026-07-19 13:22:00
82397,52698,10089,20405,4,"Great restaurant, would order again",2026-03-22 15:49:24
82398,52699,13493,20381,3,Nothing special but acceptable,2026-06-26 12:00:02
82399,52700,12327,20259,5,Food was fresh and tasty,2025-10-12 15:01:45
82400,52701,14855,20240,5,Great experience and delicious food,2026-03-22 00:49:51
82401,52702,10433,20378,1,Order was delayed significantly,2025-10-04 19:24:57
82402,52703,11110,20189,4,Fast delivery and good quality food,2025-10-25 16:08:09
82403,52704,13955,20307,1,Not happy with the service,2026-07-29 11:54:21
82404,52706,12454,20386,5,Food was fresh and tasty,2025-08-16 18:16:46
82405,52708,12442,20366,3,Average experience,2025-08-07 00:50:57
82406,52709,10824,20164,3,Nothing special but acceptable,2025-12-09 19:47:18
82407,52710,11975,20452,5,Food was fresh and tasty,2025-09-12 09:05:12
82408,52711,12963,20008,3,The experience was satisfactory,2026-02-11 00:35:19
82409,52712,14129,20077,5,Food was fresh and tasty,2026-05-25 01:32:13
82410,52713,10803,20090,5,Excellent service and quick delivery,2026-07-05 13:48:23
82411,52714,10379,20398,5,"Great restaurant, would order again",2025-11-11 12:46:05
82412,52715,13103,20179,4,Amazing food and fast delivery,2026-07-08 12:59:21
82413,52716,11458,20425,5,Fast delivery and good quality food,2026-05-31 22:35:16
82414,52717,11143,20007,5,Really enjoyed the meal,2025-11-25 15:28:59
82415,52718,13886,20079,5,"Great restaurant, would order again",2026-01-08 04:00:32
82416,52719,14874,20168,4,Very satisfied with my order,2026-05-10 00:01:42
82417,52721,12210,20113,3,Food quality was average,2025-11-08 22:26:50
82418,52722,11831,20348,1,Poor packaging and bad experience,2026-06-01 10:54:22
82419,52723,14314,20334,5,Excellent service and quick delivery,2025-11-01 12:54:08
82420,52724,13780,20269,2,Very disappointing experience,2026-01-13 11:24:16
82421,52726,12883,20445,4,Excellent service and quick delivery,2026-05-20 04:14:19
82422,52727,12138,20496,5,Food was fresh and tasty,2026-06-26 03:29:01
82423,52728,14985,20316,3,Food was okay,2026-06-24 10:18:55
82424,52729,10130,20280,2,Food was not fresh,2026-01-25 17:30:24
82425,52730,14108,20218,4,The food arrived hot and fresh,2025-09-10 13:24:27
82426,52731,14923,20325,3,Order was fine,2026-06-06 14:12:43
82427,52732,11405,20360,5,Great experience and delicious food,2025-11-19 13:46:52
82428,52733,10032,20434,5,The food arrived hot and fresh,2026-06-11 09:46:24
82429,52735,10380,20112,4,Fast delivery and good quality food,2026-02-09 03:49:28
82430,52736,13430,20456,4,"Great restaurant, would order again",2026-01-29 12:38:21
82431,52737,10267,20231,5,Excellent service and quick delivery,2026-04-08 07:55:13
82432,52738,11824,20215,4,Fast delivery and good quality food,2025-11-16 09:09:13
82433,52739,11487,20490,4,Food was fresh and tasty,2025-09-26 22:28:33
82434,52740,10054,20281,5,Great experience and delicious food,2025-12-24 16:27:53
82435,52741,10518,20330,3,Nothing special but acceptable,2026-07-24 06:37:25
82436,52742,11818,20270,4,The food arrived hot and fresh,2026-03-15 11:33:20
82437,52743,11318,20233,5,Very satisfied with my order,2026-04-21 05:43:16
82438,52744,12696,20256,2,Order was delayed significantly,2026-04-16 16:51:52
82439,52745,13601,20322,4,The food arrived hot and fresh,2026-06-02 19:46:02
82440,52746,11363,20126,3,Average experience,2025-10-20 04:38:43
82441,52747,12429,20371,3,Overall an average experience,2026-04-06 10:21:04
82442,52748,11449,20163,5,Excellent service and quick delivery,2026-01-30 04:12:56
82443,52749,13893,20169,5,Really enjoyed the meal,2025-09-17 04:29:16
82444,52750,10622,20458,2,Order was delayed significantly,2025-09-12 03:11:35
82445,52751,14985,20159,5,Really enjoyed the meal,2026-07-28 07:57:14
82446,52753,11248,20052,5,Food was fresh and tasty,2025-12-04 23:59:24
82447,52754,12801,20171,2,Not happy with the service,2025-10-05 13:24:26
82448,52755,11333,20021,4,Food was fresh and tasty,2026-05-16 06:45:42
82449,52756,10894,20155,5,Food was fresh and tasty,2026-02-18 23:52:55
82450,52757,12034,20492,4,Excellent service and quick delivery,2025-09-01 15:25:16
82451,52758,11294,20046,1,Food quality was poor,2025-11-23 13:32:23
82452,52760,10993,20430,5,Great experience and delicious food,2026-01-06 15:44:39
82453,52761,10641,20043,5,Very good food and packaging,2025-10-25 17:59:53
82454,52762,13075,20189,3,Nothing special but acceptable,2025-08-25 01:14:59
82455,52763,12795,20258,5,Food was fresh and tasty,2026-01-27 11:53:55
82456,52765,11729,20256,4,Very good food and packaging,2025-12-21 15:47:17
82457,52766,13514,20439,3,The food was decent,2025-12-14 13:10:09
82458,52767,10316,20033,5,Food was fresh and tasty,2026-02-09 08:40:22
82459,52768,11240,20291,5,Amazing food and fast delivery,2025-12-25 02:14:10
82460,52769,14340,20133,5,Fast delivery and good quality food,2026-06-19 11:20:34
82461,52770,14570,20057,3,Overall an average experience,2025-10-30 07:54:32
82462,52771,11803,20351,3,Average experience,2025-10-13 20:29:36
82463,52772,12228,20432,5,Excellent service and quick delivery,2025-09-06 22:51:55
82464,52773,12923,20037,5,Very satisfied with my order,2025-08-12 16:48:44
82465,52774,12118,20086,4,The food arrived hot and fresh,2025-09-13 22:18:21
82466,52775,10552,20488,5,"Great restaurant, would order again",2026-02-21 00:33:22
82467,52776,13698,20229,4,"Great restaurant, would order again",2026-02-10 22:29:35
82468,52778,14241,20297,5,The food arrived hot and fresh,2026-01-17 12:24:34
82469,52780,13807,20070,5,Very good food and packaging,2025-08-08 13:48:36
82470,52781,14176,20220,3,Food quality was average,2025-09-17 09:40:18
82471,52782,11587,20400,5,Food was fresh and tasty,2025-09-23 20:19:42
82472,52783,12646,20004,2,Order was delayed significantly,2025-10-25 19:40:38
82473,52784,11680,20173,4,Food was fresh and tasty,2026-01-05 22:44:07
82474,52785,14269,20265,4,Fast delivery and good quality food,2026-04-17 16:43:58
82475,52786,14285,20349,4,Amazing food and fast delivery,2026-07-22 07:49:49
82476,52787,12828,20483,4,Fast delivery and good quality food,2025-09-19 08:22:06
82477,52788,10006,20435,2,Food was not fresh,2025-09-06 02:14:50
82478,52789,13972,20411,3,Food was okay,2025-10-27 21:18:35
82479,52790,14710,20172,4,"Great restaurant, would order again",2026-07-21 04:11:39
82480,52791,13962,20111,5,Very good food and packaging,2025-09-20 11:56:47
82481,52792,13274,20266,4,Very good food and packaging,2026-07-11 20:07:38
82482,52793,13816,20240,3,Delivery was okay,2025-12-26 11:35:08
82483,52794,11071,20448,5,Great experience and delicious food,2026-05-29 10:31:37
82484,52795,12645,20173,4,The food arrived hot and fresh,2025-12-10 16:52:34
82485,52796,10117,20018,5,Amazing food and fast delivery,2026-04-17 00:30:43
82486,52797,13347,20331,4,Really enjoyed the meal,2025-12-02 20:49:52
82487,52798,12331,20070,4,Food was fresh and tasty,2026-02-06 23:58:17
82488,52799,10139,20219,3,The food was decent,2026-02-08 22:57:57
82489,52801,10553,20491,4,Amazing food and fast delivery,2025-10-14 05:13:25
82490,52802,14779,20274,4,Great experience and delicious food,2025-12-11 15:00:31
82491,52804,11453,20322,5,Excellent service and quick delivery,2025-11-27 14:51:51
82492,52805,13352,20179,5,Really enjoyed the meal,2025-12-19 00:34:57
82493,52806,13429,20355,4,Very satisfied with my order,2026-06-27 18:08:56
82494,52807,14813,20082,1,Order was delayed significantly,2026-03-20 00:48:43
82495,52808,10448,20047,5,Amazing food and fast delivery,2025-08-20 07:15:46
82496,52809,13407,20271,3,Nothing special but acceptable,2025-12-28 05:23:43
82497,52811,13367,20246,5,Really enjoyed the meal,2026-07-05 18:40:27
82498,52812,13194,20008,4,Great experience and delicious food,2026-03-14 13:30:57
82499,52813,11581,20143,5,Food was fresh and tasty,2025-12-30 05:11:55
82500,52814,13901,20362,3,The food was decent,2025-09-17 04:10:29
82501,52815,12514,20350,4,Very good food and packaging,2026-05-07 14:42:51
82502,52816,14096,20458,3,The food was decent,2026-03-27 02:38:29
82503,52818,11884,20380,3,Nothing special but acceptable,2026-05-01 09:56:25
82504,52819,11450,20404,5,Very satisfied with my order,2025-11-14 19:50:48
82505,52820,11833,20091,4,Very good food and packaging,2026-03-26 06:44:33
82506,52821,10939,20006,1,Would not order again,2025-10-05 07:18:01
82507,52822,10122,20431,3,Delivery was okay,2026-07-06 07:43:56
82508,52823,14759,20277,2,Would not order again,2026-07-20 07:08:01
82509,52824,12406,20004,3,Food was okay,2025-11-03 18:03:59
82510,52825,13769,20203,4,Fast delivery and good quality food,2026-07-11 11:26:48
82511,52826,11101,20277,5,The food arrived hot and fresh,2025-11-22 01:47:24
82512,52828,11549,20389,4,The food arrived hot and fresh,2025-12-27 05:17:03
82513,52829,13133,20087,4,Excellent service and quick delivery,2026-05-27 23:16:49
82514,52830,10478,20225,4,Really enjoyed the meal,2026-04-29 04:39:00
82515,52832,12520,20243,5,Fast delivery and good quality food,2025-09-29 16:55:23
82516,52833,11038,20390,5,Great experience and delicious food,2025-10-14 19:26:18
82517,52834,14753,20390,4,The food arrived hot and fresh,2025-09-05 01:18:12
82518,52835,10744,20107,4,"Great restaurant, would order again",2025-10-15 18:19:37
82519,52836,10830,20193,3,Order was fine,2026-02-19 09:37:52
82520,52837,14916,20032,5,Food was fresh and tasty,2026-04-08 03:54:23
82521,52838,14379,20444,3,The experience was satisfactory,2026-03-12 06:13:07
82522,52839,10040,20162,4,Amazing food and fast delivery,2025-11-15 03:17:08
82523,52840,10035,20228,4,Amazing food and fast delivery,2026-04-24 19:36:33
82524,52841,10095,20227,3,Food quality was average,2026-04-12 19:57:48
82525,52842,13771,20472,3,Overall an average experience,2025-10-30 11:42:40
82526,52843,14065,20357,2,Food quality was poor,2025-09-09 13:18:35
82527,52844,14107,20421,5,Really enjoyed the meal,2025-12-09 12:31:24
82528,52845,12811,20412,4,Excellent service and quick delivery,2026-01-20 21:17:19
82529,52846,10250,20070,3,Food quality was average,2026-04-22 01:06:53
82530,52847,10866,20358,4,The food arrived hot and fresh,2026-02-25 01:51:53
82531,52848,10381,20477,4,The food arrived hot and fresh,2026-05-18 09:50:57
82532,52849,13881,20011,4,Amazing food and fast delivery,2026-02-16 11:22:30
82533,52851,14957,20500,4,Very satisfied with my order,2026-03-11 01:21:20
82534,52852,12949,20317,4,The food arrived hot and fresh,2025-11-11 14:59:51
82535,52853,14722,20458,1,The food was cold when it arrived,2025-12-29 02:13:45
82536,52854,14555,20219,4,Amazing food and fast delivery,2026-05-01 02:12:08
82537,52855,10251,20367,4,Fast delivery and good quality food,2025-11-14 23:45:41
82538,52857,12971,20314,4,Excellent service and quick delivery,2025-11-30 00:40:15
82539,52858,13765,20004,4,"Great restaurant, would order again",2026-06-28 00:02:24
82540,52859,14656,20134,2,Food was not fresh,2025-11-03 05:26:32
82541,52860,11491,20416,4,"Great restaurant, would order again",2026-07-25 00:31:31
82542,52861,10058,20188,5,Fast delivery and good quality food,2025-10-09 09:38:12
82543,52862,12349,20167,4,Really enjoyed the meal,2025-11-15 18:37:43
82544,52863,13228,20356,4,Really enjoyed the meal,2026-03-04 11:27:27
82545,52864,14252,20297,5,The food arrived hot and fresh,2025-09-17 10:21:50
82546,52865,12811,20056,4,"Great restaurant, would order again",2026-05-04 11:52:04
82547,52866,10195,20087,5,Really enjoyed the meal,2025-08-03 07:38:54
82548,52867,13025,20412,3,Food quality was average,2026-03-21 03:41:20
82549,52868,10930,20183,4,Very satisfied with my order,2025-08-19 16:34:46
82550,52869,14652,20161,4,Really enjoyed the meal,2026-03-03 20:23:11
82551,52870,13404,20409,3,Overall an average experience,2025-12-19 00:50:02
82552,52871,11753,20151,4,Excellent service and quick delivery,2026-05-04 19:31:03
82553,52873,11426,20472,4,The food arrived hot and fresh,2026-07-02 08:53:37
82554,52874,14132,20407,4,Fast delivery and good quality food,2026-04-25 11:08:28
82555,52875,12630,20290,4,Food was fresh and tasty,2025-08-02 13:59:33
82556,52876,10468,20156,5,Amazing food and fast delivery,2026-01-30 16:42:11
82557,52877,14789,20358,4,Very good food and packaging,2026-02-03 22:06:12
82558,52878,14863,20426,4,Really enjoyed the meal,2026-06-11 19:15:43
82559,52879,13552,20375,4,The food arrived hot and fresh,2025-09-25 17:09:07
82560,52880,11492,20427,5,Very satisfied with my order,2026-01-27 04:25:29
82561,52881,13699,20401,4,The food arrived hot and fresh,2025-09-28 02:10:31
82562,52883,14089,20273,4,Food was fresh and tasty,2026-02-23 04:38:40
82563,52884,12772,20274,2,Food arrived late and cold,2025-12-01 23:49:27
82564,52885,14616,20222,5,The food arrived hot and fresh,2026-02-06 04:43:57
82565,52886,14352,20308,5,Fast delivery and good quality food,2026-01-04 06:29:27
82566,52887,10816,20457,5,Fast delivery and good quality food,2025-12-28 09:24:31
82567,52888,14503,20215,5,Great experience and delicious food,2026-04-27 19:55:37
82568,52889,11537,20064,1,Food quality was poor,2026-04-22 01:38:37
82569,52890,10002,20184,3,Nothing special but acceptable,2026-02-17 15:03:04
82570,52891,13658,20499,3,Food quality was average,2026-01-03 12:37:33
82571,52893,12810,20046,5,Amazing food and fast delivery,2025-10-03 17:32:14
82572,52894,13166,20423,3,Delivery was okay,2026-05-08 03:40:59
82573,52895,12099,20088,3,Order was fine,2025-08-08 11:33:25
82574,52896,13244,20484,4,Food was fresh and tasty,2026-07-16 22:05:43
82575,52899,11842,20268,4,Amazing food and fast delivery,2026-03-24 06:42:20
82576,52900,11216,20137,3,It was an okay meal,2026-02-26 04:50:11
82577,52901,14262,20388,1,Very disappointing experience,2026-06-01 02:11:00
82578,52902,11662,20264,5,Very good food and packaging,2025-08-03 04:04:03
82579,52903,14942,20129,5,Very satisfied with my order,2026-07-09 01:54:11
82580,52904,10899,20204,5,Excellent service and quick delivery,2025-08-06 03:50:48
82581,52905,12093,20266,5,Fast delivery and good quality food,2025-11-04 05:56:59
82582,52908,13921,20440,5,The food arrived hot and fresh,2026-05-16 13:15:08
82583,52909,12025,20342,2,Order was delayed significantly,2026-07-11 13:08:06
82584,52910,11766,20415,4,Fast delivery and good quality food,2026-06-06 04:00:35
82585,52911,12071,20278,4,Very good food and packaging,2026-02-26 01:19:53
82586,52912,13232,20292,4,Very satisfied with my order,2025-11-02 21:26:19
82587,52914,12722,20330,4,The food arrived hot and fresh,2026-05-03 21:30:21
82588,52917,11135,20378,4,The food arrived hot and fresh,2026-01-26 14:54:55
82589,52918,13454,20451,4,Very good food and packaging,2026-02-18 15:15:35
82590,52919,11799,20079,3,Average experience,2026-06-15 08:13:01
82591,52920,10266,20350,4,"Great restaurant, would order again",2026-03-05 21:41:10
82592,52921,10473,20235,1,Delivery was extremely slow,2026-03-24 14:18:40
82593,52922,14738,20249,3,Nothing special but acceptable,2025-10-27 07:31:02
82594,52923,11950,20462,5,Food was fresh and tasty,2025-08-01 06:00:15
82595,52926,12065,20337,5,Very good food and packaging,2026-05-03 21:54:58
82596,52927,10184,20068,4,Really enjoyed the meal,2026-04-15 19:20:08
